time,zlev,latitude,longitude,sst,anom
2016-02-16T12:00:00Z,0.0,53.875,-132.625,NaN,NaN
2016-02-16T12:00:00Z,0.0,53.875,-132.375,NaN,NaN
2016-02-16T12:00:00Z,0.0,53.875,-132.125,NaN,NaN
2016-02-16T12:00:00Z,0.0,53.875,-131.875,NaN,NaN
2016-02-16T12:00:00Z,0.0,53.875,-131.625,8.48,1.68
2016-02-16T12:00:00Z,0.0,53.875,-131.375,8.59,1.83
2016-02-16T12:00:00Z,0.0,53.875,-131.125,8.64,1.89
2016-02-16T12:00:00Z,0.0,53.875,-130.875,8.61,1.87
2016-02-16T12:00:00Z,0.0,53.875,-130.625,8.5,1.77
2016-02-16T12:00:00Z,0.0,53.875,-130.375,NaN,NaN
2016-02-16T12:00:00Z,0.0,53.875,-130.125,NaN,NaN
2016-02-16T12:00:00Z,0.0,53.875,-129.875,NaN,NaN
2016-02-16T12:00:00Z,0.0,53.875,-129.625,NaN,NaN
2016-02-16T12:00:00Z,0.0,53.875,-129.375,NaN,NaN
2016-02-16T12:00:00Z,0.0,53.875,-129.125,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.125,-132.875,7.78,0.77
2016-02-16T12:00:00Z,0.0,54.125,-132.625,7.75,0.75
2016-02-16T12:00:00Z,0.0,54.125,-132.375,7.74,0.79
2016-02-16T12:00:00Z,0.0,54.125,-132.125,7.78,0.9
2016-02-16T12:00:00Z,0.0,54.125,-131.875,8.02,1.22
2016-02-16T12:00:00Z,0.0,54.125,-131.625,8.27,1.55
2016-02-16T12:00:00Z,0.0,54.125,-131.375,8.47,1.8
2016-02-16T12:00:00Z,0.0,54.125,-131.125,8.58,1.92
2016-02-16T12:00:00Z,0.0,54.125,-130.875,8.59,1.94
2016-02-16T12:00:00Z,0.0,54.125,-130.625,8.51,1.87
2016-02-16T12:00:00Z,0.0,54.125,-130.375,8.42,1.79
2016-02-16T12:00:00Z,0.0,54.125,-130.125,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.125,-129.875,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.125,-129.625,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.125,-129.375,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.125,-129.125,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.375,-132.875,7.67,0.73
2016-02-16T12:00:00Z,0.0,54.375,-132.625,7.67,0.73
2016-02-16T12:00:00Z,0.0,54.375,-132.375,7.67,0.79
2016-02-16T12:00:00Z,0.0,54.375,-132.125,7.72,0.93
2016-02-16T12:00:00Z,0.0,54.375,-131.875,7.89,1.18
2016-02-16T12:00:00Z,0.0,54.375,-131.625,8.06,1.44
2016-02-16T12:00:00Z,0.0,54.375,-131.375,8.29,1.71
2016-02-16T12:00:00Z,0.0,54.375,-131.125,8.43,1.86
2016-02-16T12:00:00Z,0.0,54.375,-130.875,8.48,1.92
2016-02-16T12:00:00Z,0.0,54.375,-130.625,8.46,1.92
2016-02-16T12:00:00Z,0.0,54.375,-130.375,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.375,-130.125,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.375,-129.875,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.375,-129.625,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.375,-129.375,NaN,NaN
2016-02-16T12:00:00Z,0.0,54.375,-129.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,51.625,-132.875,8.55,1.05
2016-02-17T12:00:00Z,0.0,51.625,-132.625,8.68,1.15
2016-02-17T12:00:00Z,0.0,51.625,-132.375,8.74,1.19
2016-02-17T12:00:00Z,0.0,51.625,-132.125,8.77,1.21
2016-02-17T12:00:00Z,0.0,51.625,-131.875,8.79,1.23
2016-02-17T12:00:00Z,0.0,51.625,-131.625,8.81,1.24
2016-02-17T12:00:00Z,0.0,51.625,-131.375,8.89,1.31
2016-02-17T12:00:00Z,0.0,51.625,-131.125,8.98,1.39
2016-02-17T12:00:00Z,0.0,51.625,-130.875,9.1,1.5
2016-02-17T12:00:00Z,0.0,51.625,-130.625,9.2,1.59
2016-02-17T12:00:00Z,0.0,51.625,-130.375,9.3,1.68
2016-02-17T12:00:00Z,0.0,51.625,-130.125,9.33,1.69
2016-02-17T12:00:00Z,0.0,51.625,-129.875,9.32,1.66
2016-02-17T12:00:00Z,0.0,51.625,-129.625,9.33,1.65
2016-02-17T12:00:00Z,0.0,51.625,-129.375,9.32,1.63
2016-02-17T12:00:00Z,0.0,51.625,-129.125,9.3,1.59
2016-02-17T12:00:00Z,0.0,51.875,-132.875,8.63,1.17
2016-02-17T12:00:00Z,0.0,51.875,-132.625,8.71,1.22
2016-02-17T12:00:00Z,0.0,51.875,-132.375,8.75,1.25
2016-02-17T12:00:00Z,0.0,51.875,-132.125,8.79,1.3
2016-02-17T12:00:00Z,0.0,51.875,-131.875,8.82,1.33
2016-02-17T12:00:00Z,0.0,51.875,-131.625,8.83,1.34
2016-02-17T12:00:00Z,0.0,51.875,-131.375,8.88,1.39
2016-02-17T12:00:00Z,0.0,51.875,-131.125,8.97,1.47
2016-02-17T12:00:00Z,0.0,51.875,-130.875,9.08,1.57
2016-02-17T12:00:00Z,0.0,51.875,-130.625,9.17,1.66
2016-02-17T12:00:00Z,0.0,51.875,-130.375,9.27,1.74
2016-02-17T12:00:00Z,0.0,51.875,-130.125,9.27,1.72
2016-02-17T12:00:00Z,0.0,51.875,-129.875,9.27,1.7
2016-02-17T12:00:00Z,0.0,51.875,-129.625,9.24,1.66
2016-02-17T12:00:00Z,0.0,51.875,-129.375,9.18,1.58
2016-02-17T12:00:00Z,0.0,51.875,-129.125,9.07,1.45
2016-02-17T12:00:00Z,0.0,52.125,-132.875,8.67,1.25
2016-02-17T12:00:00Z,0.0,52.125,-132.625,8.7,1.26
2016-02-17T12:00:00Z,0.0,52.125,-132.375,8.72,1.27
2016-02-17T12:00:00Z,0.0,52.125,-132.125,8.8,1.37
2016-02-17T12:00:00Z,0.0,52.125,-131.875,8.85,1.42
2016-02-17T12:00:00Z,0.0,52.125,-131.625,8.84,1.43
2016-02-17T12:00:00Z,0.0,52.125,-131.375,8.85,1.43
2016-02-17T12:00:00Z,0.0,52.125,-131.125,8.89,1.48
2016-02-17T12:00:00Z,0.0,52.125,-130.875,8.97,1.55
2016-02-17T12:00:00Z,0.0,52.125,-130.625,9.04,1.63
2016-02-17T12:00:00Z,0.0,52.125,-130.375,9.1,1.68
2016-02-17T12:00:00Z,0.0,52.125,-130.125,9.11,1.67
2016-02-17T12:00:00Z,0.0,52.125,-129.875,9.1,1.64
2016-02-17T12:00:00Z,0.0,52.125,-129.625,9.05,1.56
2016-02-17T12:00:00Z,0.0,52.125,-129.375,8.93,1.42
2016-02-17T12:00:00Z,0.0,52.125,-129.125,8.74,1.2
2016-02-17T12:00:00Z,0.0,52.375,-132.875,8.66,1.28
2016-02-17T12:00:00Z,0.0,52.375,-132.625,8.66,1.26
2016-02-17T12:00:00Z,0.0,52.375,-132.375,8.69,1.29
2016-02-17T12:00:00Z,0.0,52.375,-132.125,8.79,1.41
2016-02-17T12:00:00Z,0.0,52.375,-131.875,8.82,1.46
2016-02-17T12:00:00Z,0.0,52.375,-131.625,8.83,1.49
2016-02-17T12:00:00Z,0.0,52.375,-131.375,8.82,1.49
2016-02-17T12:00:00Z,0.0,52.375,-131.125,8.83,1.51
2016-02-17T12:00:00Z,0.0,52.375,-130.875,8.86,1.54
2016-02-17T12:00:00Z,0.0,52.375,-130.625,8.9,1.58
2016-02-17T12:00:00Z,0.0,52.375,-130.375,8.93,1.6
2016-02-17T12:00:00Z,0.0,52.375,-130.125,8.91,1.56
2016-02-17T12:00:00Z,0.0,52.375,-129.875,8.85,1.48
2016-02-17T12:00:00Z,0.0,52.375,-129.625,8.76,1.37
2016-02-17T12:00:00Z,0.0,52.375,-129.375,8.61,1.2
2016-02-17T12:00:00Z,0.0,52.375,-129.125,8.43,0.99
2016-02-17T12:00:00Z,0.0,52.625,-132.875,8.65,1.31
2016-02-17T12:00:00Z,0.0,52.625,-132.625,8.6,1.25
2016-02-17T12:00:00Z,0.0,52.625,-132.375,8.62,1.28
2016-02-17T12:00:00Z,0.0,52.625,-132.125,8.72,1.41
2016-02-17T12:00:00Z,0.0,52.625,-131.875,8.75,1.47
2016-02-17T12:00:00Z,0.0,52.625,-131.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,52.625,-131.375,8.74,1.5
2016-02-17T12:00:00Z,0.0,52.625,-131.125,8.73,1.5
2016-02-17T12:00:00Z,0.0,52.625,-130.875,8.74,1.52
2016-02-17T12:00:00Z,0.0,52.625,-130.625,8.76,1.54
2016-02-17T12:00:00Z,0.0,52.625,-130.375,8.75,1.52
2016-02-17T12:00:00Z,0.0,52.625,-130.125,8.71,1.46
2016-02-17T12:00:00Z,0.0,52.625,-129.875,8.62,1.35
2016-02-17T12:00:00Z,0.0,52.625,-129.625,8.49,1.2
2016-02-17T12:00:00Z,0.0,52.625,-129.375,8.34,1.02
2016-02-17T12:00:00Z,0.0,52.625,-129.125,8.24,0.89
2016-02-17T12:00:00Z,0.0,52.875,-132.875,8.61,1.32
2016-02-17T12:00:00Z,0.0,52.875,-132.625,8.55,1.26
2016-02-17T12:00:00Z,0.0,52.875,-132.375,8.56,1.29
2016-02-17T12:00:00Z,0.0,52.875,-132.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,52.875,-131.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,52.875,-131.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,52.875,-131.375,8.63,1.49
2016-02-17T12:00:00Z,0.0,52.875,-131.125,8.63,1.5
2016-02-17T12:00:00Z,0.0,52.875,-130.875,8.61,1.49
2016-02-17T12:00:00Z,0.0,52.875,-130.625,8.61,1.49
2016-02-17T12:00:00Z,0.0,52.875,-130.375,8.57,1.44
2016-02-17T12:00:00Z,0.0,52.875,-130.125,8.53,1.38
2016-02-17T12:00:00Z,0.0,52.875,-129.875,8.45,1.28
2016-02-17T12:00:00Z,0.0,52.875,-129.625,8.34,1.14
2016-02-17T12:00:00Z,0.0,52.875,-129.375,8.25,1.04
2016-02-17T12:00:00Z,0.0,52.875,-129.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.125,-132.875,8.58,1.34
2016-02-17T12:00:00Z,0.0,53.125,-132.625,8.55,1.31
2016-02-17T12:00:00Z,0.0,53.125,-132.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.125,-132.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.125,-131.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.125,-131.625,8.46,1.39
2016-02-17T12:00:00Z,0.0,53.125,-131.375,8.49,1.45
2016-02-17T12:00:00Z,0.0,53.125,-131.125,8.49,1.46
2016-02-17T12:00:00Z,0.0,53.125,-130.875,8.46,1.43
2016-02-17T12:00:00Z,0.0,53.125,-130.625,8.43,1.42
2016-02-17T12:00:00Z,0.0,53.125,-130.375,8.38,1.35
2016-02-17T12:00:00Z,0.0,53.125,-130.125,8.35,1.3
2016-02-17T12:00:00Z,0.0,53.125,-129.875,8.32,1.24
2016-02-17T12:00:00Z,0.0,53.125,-129.625,8.24,1.13
2016-02-17T12:00:00Z,0.0,53.125,-129.375,8.18,1.07
2016-02-17T12:00:00Z,0.0,53.125,-129.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.375,-132.875,8.56,1.37
2016-02-17T12:00:00Z,0.0,53.375,-132.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.375,-132.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.375,-132.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.375,-131.875,8.42,1.38
2016-02-17T12:00:00Z,0.0,53.375,-131.625,8.4,1.42
2016-02-17T12:00:00Z,0.0,53.375,-131.375,8.41,1.47
2016-02-17T12:00:00Z,0.0,53.375,-131.125,8.4,1.46
2016-02-17T12:00:00Z,0.0,53.375,-130.875,8.34,1.41
2016-02-17T12:00:00Z,0.0,53.375,-130.625,8.27,1.36
2016-02-17T12:00:00Z,0.0,53.375,-130.375,8.22,1.29
2016-02-17T12:00:00Z,0.0,53.375,-130.125,8.23,1.27
2016-02-17T12:00:00Z,0.0,53.375,-129.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.375,-129.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.375,-129.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.375,-129.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.625,-132.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.625,-132.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.625,-132.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.625,-132.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.625,-131.875,8.42,1.46
2016-02-17T12:00:00Z,0.0,53.625,-131.625,8.35,1.46
2016-02-17T12:00:00Z,0.0,53.625,-131.375,8.37,1.51
2016-02-17T12:00:00Z,0.0,53.625,-131.125,8.37,1.52
2016-02-17T12:00:00Z,0.0,53.625,-130.875,8.3,1.47
2016-02-17T12:00:00Z,0.0,53.625,-130.625,8.19,1.37
2016-02-17T12:00:00Z,0.0,53.625,-130.375,8.12,1.3
2016-02-17T12:00:00Z,0.0,53.625,-130.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.625,-129.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.625,-129.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.625,-129.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.625,-129.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-132.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-132.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-132.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-132.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-131.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-131.625,8.28,1.48
2016-02-17T12:00:00Z,0.0,53.875,-131.375,8.35,1.59
2016-02-17T12:00:00Z,0.0,53.875,-131.125,8.39,1.64
2016-02-17T12:00:00Z,0.0,53.875,-130.875,8.34,1.6
2016-02-17T12:00:00Z,0.0,53.875,-130.625,8.25,1.52
2016-02-17T12:00:00Z,0.0,53.875,-130.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-130.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-129.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-129.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-129.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,53.875,-129.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.125,-132.875,7.82,0.81
2016-02-17T12:00:00Z,0.0,54.125,-132.625,7.78,0.78
2016-02-17T12:00:00Z,0.0,54.125,-132.375,7.7,0.75
2016-02-17T12:00:00Z,0.0,54.125,-132.125,7.73,0.86
2016-02-17T12:00:00Z,0.0,54.125,-131.875,7.86,1.07
2016-02-17T12:00:00Z,0.0,54.125,-131.625,8.1,1.39
2016-02-17T12:00:00Z,0.0,54.125,-131.375,8.28,1.61
2016-02-17T12:00:00Z,0.0,54.125,-131.125,8.38,1.71
2016-02-17T12:00:00Z,0.0,54.125,-130.875,8.36,1.71
2016-02-17T12:00:00Z,0.0,54.125,-130.625,8.29,1.65
2016-02-17T12:00:00Z,0.0,54.125,-130.375,8.22,1.58
2016-02-17T12:00:00Z,0.0,54.125,-130.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.125,-129.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.125,-129.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.125,-129.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.125,-129.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.375,-132.875,7.71,0.76
2016-02-17T12:00:00Z,0.0,54.375,-132.625,7.69,0.76
2016-02-17T12:00:00Z,0.0,54.375,-132.375,7.67,0.79
2016-02-17T12:00:00Z,0.0,54.375,-132.125,7.68,0.88
2016-02-17T12:00:00Z,0.0,54.375,-131.875,7.81,1.1
2016-02-17T12:00:00Z,0.0,54.375,-131.625,7.99,1.36
2016-02-17T12:00:00Z,0.0,54.375,-131.375,8.21,1.63
2016-02-17T12:00:00Z,0.0,54.375,-131.125,8.34,1.76
2016-02-17T12:00:00Z,0.0,54.375,-130.875,8.38,1.82
2016-02-17T12:00:00Z,0.0,54.375,-130.625,8.39,1.84
2016-02-17T12:00:00Z,0.0,54.375,-130.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.375,-130.125,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.375,-129.875,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.375,-129.625,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.375,-129.375,NaN,NaN
2016-02-17T12:00:00Z,0.0,54.375,-129.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,51.625,-132.875,8.19,0.69
2016-02-18T12:00:00Z,0.0,51.625,-132.625,8.36,0.83
2016-02-18T12:00:00Z,0.0,51.625,-132.375,8.47,0.93
2016-02-18T12:00:00Z,0.0,51.625,-132.125,8.56,1.01
2016-02-18T12:00:00Z,0.0,51.625,-131.875,8.63,1.07
2016-02-18T12:00:00Z,0.0,51.625,-131.625,8.72,1.15
2016-02-18T12:00:00Z,0.0,51.625,-131.375,8.81,1.23
2016-02-18T12:00:00Z,0.0,51.625,-131.125,8.94,1.35
2016-02-18T12:00:00Z,0.0,51.625,-130.875,9.11,1.51
2016-02-18T12:00:00Z,0.0,51.625,-130.625,9.19,1.58
2016-02-18T12:00:00Z,0.0,51.625,-130.375,9.33,1.7
2016-02-18T12:00:00Z,0.0,51.625,-130.125,9.4,1.75
2016-02-18T12:00:00Z,0.0,51.625,-129.875,9.44,1.77
2016-02-18T12:00:00Z,0.0,51.625,-129.625,9.47,1.79
2016-02-18T12:00:00Z,0.0,51.625,-129.375,9.49,1.79
2016-02-18T12:00:00Z,0.0,51.625,-129.125,9.46,1.75
2016-02-18T12:00:00Z,0.0,51.875,-132.875,8.28,0.83
2016-02-18T12:00:00Z,0.0,51.875,-132.625,8.42,0.94
2016-02-18T12:00:00Z,0.0,51.875,-132.375,8.52,1.02
2016-02-18T12:00:00Z,0.0,51.875,-132.125,8.62,1.12
2016-02-18T12:00:00Z,0.0,51.875,-131.875,8.71,1.22
2016-02-18T12:00:00Z,0.0,51.875,-131.625,8.76,1.27
2016-02-18T12:00:00Z,0.0,51.875,-131.375,8.83,1.34
2016-02-18T12:00:00Z,0.0,51.875,-131.125,8.95,1.44
2016-02-18T12:00:00Z,0.0,51.875,-130.875,9.1,1.59
2016-02-18T12:00:00Z,0.0,51.875,-130.625,9.2,1.69
2016-02-18T12:00:00Z,0.0,51.875,-130.375,9.34,1.81
2016-02-18T12:00:00Z,0.0,51.875,-130.125,9.38,1.83
2016-02-18T12:00:00Z,0.0,51.875,-129.875,9.41,1.84
2016-02-18T12:00:00Z,0.0,51.875,-129.625,9.4,1.82
2016-02-18T12:00:00Z,0.0,51.875,-129.375,9.36,1.75
2016-02-18T12:00:00Z,0.0,51.875,-129.125,9.26,1.63
2016-02-18T12:00:00Z,0.0,52.125,-132.875,8.4,0.97
2016-02-18T12:00:00Z,0.0,52.125,-132.625,8.45,1.01
2016-02-18T12:00:00Z,0.0,52.125,-132.375,8.55,1.1
2016-02-18T12:00:00Z,0.0,52.125,-132.125,8.68,1.24
2016-02-18T12:00:00Z,0.0,52.125,-131.875,8.77,1.35
2016-02-18T12:00:00Z,0.0,52.125,-131.625,8.79,1.37
2016-02-18T12:00:00Z,0.0,52.125,-131.375,8.79,1.38
2016-02-18T12:00:00Z,0.0,52.125,-131.125,8.86,1.45
2016-02-18T12:00:00Z,0.0,52.125,-130.875,8.98,1.57
2016-02-18T12:00:00Z,0.0,52.125,-130.625,9.1,1.68
2016-02-18T12:00:00Z,0.0,52.125,-130.375,9.2,1.77
2016-02-18T12:00:00Z,0.0,52.125,-130.125,9.24,1.79
2016-02-18T12:00:00Z,0.0,52.125,-129.875,9.25,1.78
2016-02-18T12:00:00Z,0.0,52.125,-129.625,9.2,1.71
2016-02-18T12:00:00Z,0.0,52.125,-129.375,9.1,1.59
2016-02-18T12:00:00Z,0.0,52.125,-129.125,8.94,1.4
2016-02-18T12:00:00Z,0.0,52.375,-132.875,8.42,1.03
2016-02-18T12:00:00Z,0.0,52.375,-132.625,8.51,1.11
2016-02-18T12:00:00Z,0.0,52.375,-132.375,8.59,1.19
2016-02-18T12:00:00Z,0.0,52.375,-132.125,8.7,1.32
2016-02-18T12:00:00Z,0.0,52.375,-131.875,8.74,1.38
2016-02-18T12:00:00Z,0.0,52.375,-131.625,8.77,1.43
2016-02-18T12:00:00Z,0.0,52.375,-131.375,8.75,1.42
2016-02-18T12:00:00Z,0.0,52.375,-131.125,8.78,1.45
2016-02-18T12:00:00Z,0.0,52.375,-130.875,8.86,1.54
2016-02-18T12:00:00Z,0.0,52.375,-130.625,8.95,1.63
2016-02-18T12:00:00Z,0.0,52.375,-130.375,9.01,1.68
2016-02-18T12:00:00Z,0.0,52.375,-130.125,9.01,1.66
2016-02-18T12:00:00Z,0.0,52.375,-129.875,8.99,1.61
2016-02-18T12:00:00Z,0.0,52.375,-129.625,8.91,1.52
2016-02-18T12:00:00Z,0.0,52.375,-129.375,8.77,1.35
2016-02-18T12:00:00Z,0.0,52.375,-129.125,8.61,1.16
2016-02-18T12:00:00Z,0.0,52.625,-132.875,8.48,1.14
2016-02-18T12:00:00Z,0.0,52.625,-132.625,8.48,1.13
2016-02-18T12:00:00Z,0.0,52.625,-132.375,8.53,1.19
2016-02-18T12:00:00Z,0.0,52.625,-132.125,8.63,1.32
2016-02-18T12:00:00Z,0.0,52.625,-131.875,8.67,1.38
2016-02-18T12:00:00Z,0.0,52.625,-131.625,NaN,NaN
2016-02-18T12:00:00Z,0.0,52.625,-131.375,8.64,1.4
2016-02-18T12:00:00Z,0.0,52.625,-131.125,8.64,1.4
2016-02-18T12:00:00Z,0.0,52.625,-130.875,8.71,1.48
2016-02-18T12:00:00Z,0.0,52.625,-130.625,8.77,1.55
2016-02-18T12:00:00Z,0.0,52.625,-130.375,8.79,1.56
2016-02-18T12:00:00Z,0.0,52.625,-130.125,8.75,1.5
2016-02-18T12:00:00Z,0.0,52.625,-129.875,8.69,1.41
2016-02-18T12:00:00Z,0.0,52.625,-129.625,8.57,1.28
2016-02-18T12:00:00Z,0.0,52.625,-129.375,8.45,1.13
2016-02-18T12:00:00Z,0.0,52.625,-129.125,8.38,1.03
2016-02-18T12:00:00Z,0.0,52.875,-132.875,8.48,1.19
2016-02-18T12:00:00Z,0.0,52.875,-132.625,8.44,1.14
2016-02-18T12:00:00Z,0.0,52.875,-132.375,8.45,1.18
2016-02-18T12:00:00Z,0.0,52.875,-132.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,52.875,-131.875,NaN,NaN
2016-02-18T12:00:00Z,0.0,52.875,-131.625,NaN,NaN
2016-02-18T12:00:00Z,0.0,52.875,-131.375,8.51,1.37
2016-02-18T12:00:00Z,0.0,52.875,-131.125,8.54,1.4
2016-02-18T12:00:00Z,0.0,52.875,-130.875,8.61,1.48
2016-02-18T12:00:00Z,0.0,52.875,-130.625,8.62,1.49
2016-02-18T12:00:00Z,0.0,52.875,-130.375,8.6,1.47
2016-02-18T12:00:00Z,0.0,52.875,-130.125,8.57,1.42
2016-02-18T12:00:00Z,0.0,52.875,-129.875,8.51,1.33
2016-02-18T12:00:00Z,0.0,52.875,-129.625,8.43,1.22
2016-02-18T12:00:00Z,0.0,52.875,-129.375,8.36,1.14
2016-02-18T12:00:00Z,0.0,52.875,-129.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.125,-132.875,8.49,1.25
2016-02-18T12:00:00Z,0.0,53.125,-132.625,8.45,1.21
2016-02-18T12:00:00Z,0.0,53.125,-132.375,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.125,-132.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.125,-131.875,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.125,-131.625,8.31,1.24
2016-02-18T12:00:00Z,0.0,53.125,-131.375,8.35,1.3
2016-02-18T12:00:00Z,0.0,53.125,-131.125,8.37,1.34
2016-02-18T12:00:00Z,0.0,53.125,-130.875,8.42,1.39
2016-02-18T12:00:00Z,0.0,53.125,-130.625,8.44,1.42
2016-02-18T12:00:00Z,0.0,53.125,-130.375,8.39,1.36
2016-02-18T12:00:00Z,0.0,53.125,-130.125,8.36,1.31
2016-02-18T12:00:00Z,0.0,53.125,-129.875,8.35,1.26
2016-02-18T12:00:00Z,0.0,53.125,-129.625,8.29,1.18
2016-02-18T12:00:00Z,0.0,53.125,-129.375,8.25,1.13
2016-02-18T12:00:00Z,0.0,53.125,-129.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.375,-132.875,8.49,1.3
2016-02-18T12:00:00Z,0.0,53.375,-132.625,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.375,-132.375,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.375,-132.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.375,-131.875,8.3,1.26
2016-02-18T12:00:00Z,0.0,53.375,-131.625,8.28,1.3
2016-02-18T12:00:00Z,0.0,53.375,-131.375,8.29,1.34
2016-02-18T12:00:00Z,0.0,53.375,-131.125,8.29,1.35
2016-02-18T12:00:00Z,0.0,53.375,-130.875,8.3,1.38
2016-02-18T12:00:00Z,0.0,53.375,-130.625,8.27,1.35
2016-02-18T12:00:00Z,0.0,53.375,-130.375,8.22,1.29
2016-02-18T12:00:00Z,0.0,53.375,-130.125,8.24,1.28
2016-02-18T12:00:00Z,0.0,53.375,-129.875,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.375,-129.625,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.375,-129.375,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.375,-129.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.625,-132.875,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.625,-132.625,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.625,-132.375,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.625,-132.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.625,-131.875,8.28,1.32
2016-02-18T12:00:00Z,0.0,53.625,-131.625,8.25,1.35
2016-02-18T12:00:00Z,0.0,53.625,-131.375,8.23,1.37
2016-02-18T12:00:00Z,0.0,53.625,-131.125,8.24,1.4
2016-02-18T12:00:00Z,0.0,53.625,-130.875,8.22,1.39
2016-02-18T12:00:00Z,0.0,53.625,-130.625,8.14,1.32
2016-02-18T12:00:00Z,0.0,53.625,-130.375,8.08,1.25
2016-02-18T12:00:00Z,0.0,53.625,-130.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.625,-129.875,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.625,-129.625,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.625,-129.375,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.625,-129.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.875,-132.875,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.875,-132.625,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.875,-132.375,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.875,-132.125,NaN,NaN
2016-02-18T12:00:00Z,0.0,53.875,-131.875,NaN,NaN
