time,zlev,latitude,longitude,sst,anom
UTC,m,degrees_north,degrees_east,degree_C,degree_C
2022-03-23T12:00:00Z,0.0,53.875,-130.125,NaN,NaN
2022-03-23T12:00:00Z,0.0,53.875,-129.875,NaN,NaN
2022-03-23T12:00:00Z,0.0,53.875,-129.625,NaN,NaN
2022-03-23T12:00:00Z,0.0,53.875,-129.375,NaN,NaN
2022-03-23T12:00:00Z,0.0,53.875,-129.125,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.125,-132.875,6.35,-0.76
2022-03-23T12:00:00Z,0.0,54.125,-132.625,6.27,-0.83
2022-03-23T12:00:00Z,0.0,54.125,-132.375,6.24,-0.84
2022-03-23T12:00:00Z,0.0,54.125,-132.125,6.26,-0.77
2022-03-23T12:00:00Z,0.0,54.125,-131.875,6.37,-0.61
2022-03-23T12:00:00Z,0.0,54.125,-131.625,6.6,-0.32
2022-03-23T12:00:00Z,0.0,54.125,-131.375,6.81,-0.09
2022-03-23T12:00:00Z,0.0,54.125,-131.125,6.92,0.02
2022-03-23T12:00:00Z,0.0,54.125,-130.875,6.91,0.01
2022-03-23T12:00:00Z,0.0,54.125,-130.625,6.84,-0.06
2022-03-23T12:00:00Z,0.0,54.125,-130.375,6.75,-0.16
2022-03-23T12:00:00Z,0.0,54.125,-130.125,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.125,-129.875,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.125,-129.625,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.125,-129.375,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.125,-129.125,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.375,-132.875,6.26,-0.78
2022-03-23T12:00:00Z,0.0,54.375,-132.625,6.21,-0.83
2022-03-23T12:00:00Z,0.0,54.375,-132.375,6.2,-0.8
2022-03-23T12:00:00Z,0.0,54.375,-132.125,6.24,-0.71
2022-03-23T12:00:00Z,0.0,54.375,-131.875,6.32,-0.57
2022-03-23T12:00:00Z,0.0,54.375,-131.625,6.45,-0.38
2022-03-23T12:00:00Z,0.0,54.375,-131.375,6.62,-0.19
2022-03-23T12:00:00Z,0.0,54.375,-131.125,6.71,-0.1
2022-03-23T12:00:00Z,0.0,54.375,-130.875,6.72,-0.09
2022-03-23T12:00:00Z,0.0,54.375,-130.625,6.69,-0.13
2022-03-23T12:00:00Z,0.0,54.375,-130.375,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.375,-130.125,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.375,-129.875,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.375,-129.625,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.375,-129.375,NaN,NaN
2022-03-23T12:00:00Z,0.0,54.375,-129.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,51.625,-132.875,7.22,-0.32
2022-03-24T12:00:00Z,0.0,51.625,-132.625,7.23,-0.35
2022-03-24T12:00:00Z,0.0,51.625,-132.375,7.23,-0.38
2022-03-24T12:00:00Z,0.0,51.625,-132.125,7.23,-0.41
2022-03-24T12:00:00Z,0.0,51.625,-131.875,7.26,-0.41
2022-03-24T12:00:00Z,0.0,51.625,-131.625,7.3,-0.4
2022-03-24T12:00:00Z,0.0,51.625,-131.375,7.33,-0.4
2022-03-24T12:00:00Z,0.0,51.625,-131.125,7.37,-0.39
2022-03-24T12:00:00Z,0.0,51.625,-130.875,7.41,-0.38
2022-03-24T12:00:00Z,0.0,51.625,-130.625,7.45,-0.36
2022-03-24T12:00:00Z,0.0,51.625,-130.375,7.5,-0.35
2022-03-24T12:00:00Z,0.0,51.625,-130.125,7.56,-0.32
2022-03-24T12:00:00Z,0.0,51.625,-129.875,7.64,-0.27
2022-03-24T12:00:00Z,0.0,51.625,-129.625,7.71,-0.24
2022-03-24T12:00:00Z,0.0,51.625,-129.375,7.74,-0.24
2022-03-24T12:00:00Z,0.0,51.625,-129.125,7.75,-0.26
2022-03-24T12:00:00Z,0.0,51.875,-132.875,7.2,-0.31
2022-03-24T12:00:00Z,0.0,51.875,-132.625,7.24,-0.32
2022-03-24T12:00:00Z,0.0,51.875,-132.375,7.25,-0.33
2022-03-24T12:00:00Z,0.0,51.875,-132.125,7.26,-0.34
2022-03-24T12:00:00Z,0.0,51.875,-131.875,7.26,-0.36
2022-03-24T12:00:00Z,0.0,51.875,-131.625,7.29,-0.36
2022-03-24T12:00:00Z,0.0,51.875,-131.375,7.33,-0.33
2022-03-24T12:00:00Z,0.0,51.875,-131.125,7.38,-0.31
2022-03-24T12:00:00Z,0.0,51.875,-130.875,7.43,-0.28
2022-03-24T12:00:00Z,0.0,51.875,-130.625,7.46,-0.28
2022-03-24T12:00:00Z,0.0,51.875,-130.375,7.48,-0.28
2022-03-24T12:00:00Z,0.0,51.875,-130.125,7.53,-0.26
2022-03-24T12:00:00Z,0.0,51.875,-129.875,7.6,-0.23
2022-03-24T12:00:00Z,0.0,51.875,-129.625,7.65,-0.21
2022-03-24T12:00:00Z,0.0,51.875,-129.375,7.66,-0.24
2022-03-24T12:00:00Z,0.0,51.875,-129.125,7.64,-0.29
2022-03-24T12:00:00Z,0.0,52.125,-132.875,7.16,-0.34
2022-03-24T12:00:00Z,0.0,52.125,-132.625,7.19,-0.34
2022-03-24T12:00:00Z,0.0,52.125,-132.375,7.21,-0.34
2022-03-24T12:00:00Z,0.0,52.125,-132.125,7.22,-0.34
2022-03-24T12:00:00Z,0.0,52.125,-131.875,7.24,-0.33
2022-03-24T12:00:00Z,0.0,52.125,-131.625,7.28,-0.3
2022-03-24T12:00:00Z,0.0,52.125,-131.375,7.34,-0.26
2022-03-24T12:00:00Z,0.0,52.125,-131.125,7.39,-0.23
2022-03-24T12:00:00Z,0.0,52.125,-130.875,7.43,-0.21
2022-03-24T12:00:00Z,0.0,52.125,-130.625,7.46,-0.2
2022-03-24T12:00:00Z,0.0,52.125,-130.375,7.48,-0.2
2022-03-24T12:00:00Z,0.0,52.125,-130.125,7.52,-0.2
2022-03-24T12:00:00Z,0.0,52.125,-129.875,7.56,-0.18
2022-03-24T12:00:00Z,0.0,52.125,-129.625,7.59,-0.19
2022-03-24T12:00:00Z,0.0,52.125,-129.375,7.58,-0.24
2022-03-24T12:00:00Z,0.0,52.125,-129.125,7.53,-0.33
2022-03-24T12:00:00Z,0.0,52.375,-132.875,7.12,-0.36
2022-03-24T12:00:00Z,0.0,52.375,-132.625,7.13,-0.37
2022-03-24T12:00:00Z,0.0,52.375,-132.375,7.15,-0.37
2022-03-24T12:00:00Z,0.0,52.375,-132.125,7.17,-0.35
2022-03-24T12:00:00Z,0.0,52.375,-131.875,7.21,-0.32
2022-03-24T12:00:00Z,0.0,52.375,-131.625,7.27,-0.26
2022-03-24T12:00:00Z,0.0,52.375,-131.375,7.33,-0.2
2022-03-24T12:00:00Z,0.0,52.375,-131.125,7.37,-0.17
2022-03-24T12:00:00Z,0.0,52.375,-130.875,7.4,-0.16
2022-03-24T12:00:00Z,0.0,52.375,-130.625,7.43,-0.14
2022-03-24T12:00:00Z,0.0,52.375,-130.375,7.46,-0.14
2022-03-24T12:00:00Z,0.0,52.375,-130.125,7.49,-0.14
2022-03-24T12:00:00Z,0.0,52.375,-129.875,7.51,-0.15
2022-03-24T12:00:00Z,0.0,52.375,-129.625,7.51,-0.18
2022-03-24T12:00:00Z,0.0,52.375,-129.375,7.48,-0.25
2022-03-24T12:00:00Z,0.0,52.375,-129.125,7.44,-0.35
2022-03-24T12:00:00Z,0.0,52.625,-132.875,7.08,-0.36
2022-03-24T12:00:00Z,0.0,52.625,-132.625,7.09,-0.37
2022-03-24T12:00:00Z,0.0,52.625,-132.375,7.1,-0.37
2022-03-24T12:00:00Z,0.0,52.625,-132.125,7.15,-0.32
2022-03-24T12:00:00Z,0.0,52.625,-131.875,7.18,-0.28
2022-03-24T12:00:00Z,0.0,52.625,-131.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,52.625,-131.375,7.36,-0.1
2022-03-24T12:00:00Z,0.0,52.625,-131.125,7.37,-0.1
2022-03-24T12:00:00Z,0.0,52.625,-130.875,7.38,-0.1
2022-03-24T12:00:00Z,0.0,52.625,-130.625,7.4,-0.09
2022-03-24T12:00:00Z,0.0,52.625,-130.375,7.42,-0.08
2022-03-24T12:00:00Z,0.0,52.625,-130.125,7.45,-0.09
2022-03-24T12:00:00Z,0.0,52.625,-129.875,7.44,-0.14
2022-03-24T12:00:00Z,0.0,52.625,-129.625,7.38,-0.22
2022-03-24T12:00:00Z,0.0,52.625,-129.375,7.33,-0.32
2022-03-24T12:00:00Z,0.0,52.625,-129.125,7.3,-0.38
2022-03-24T12:00:00Z,0.0,52.875,-132.875,7.02,-0.37
2022-03-24T12:00:00Z,0.0,52.875,-132.625,7.04,-0.37
2022-03-24T12:00:00Z,0.0,52.875,-132.375,7.04,-0.37
2022-03-24T12:00:00Z,0.0,52.875,-132.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,52.875,-131.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,52.875,-131.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,52.875,-131.375,7.36,-0.01
2022-03-24T12:00:00Z,0.0,52.875,-131.125,7.37,-0.01
2022-03-24T12:00:00Z,0.0,52.875,-130.875,7.36,-0.03
2022-03-24T12:00:00Z,0.0,52.875,-130.625,7.35,-0.04
2022-03-24T12:00:00Z,0.0,52.875,-130.375,7.36,-0.05
2022-03-24T12:00:00Z,0.0,52.875,-130.125,7.35,-0.1
2022-03-24T12:00:00Z,0.0,52.875,-129.875,7.3,-0.18
2022-03-24T12:00:00Z,0.0,52.875,-129.625,7.21,-0.31
2022-03-24T12:00:00Z,0.0,52.875,-129.375,7.12,-0.42
2022-03-24T12:00:00Z,0.0,52.875,-129.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.125,-132.875,6.95,-0.39
2022-03-24T12:00:00Z,0.0,53.125,-132.625,6.98,-0.38
2022-03-24T12:00:00Z,0.0,53.125,-132.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.125,-132.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.125,-131.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.125,-131.625,7.25,-0.04
2022-03-24T12:00:00Z,0.0,53.125,-131.375,7.33,0.05
2022-03-24T12:00:00Z,0.0,53.125,-131.125,7.36,0.07
2022-03-24T12:00:00Z,0.0,53.125,-130.875,7.32,0.03
2022-03-24T12:00:00Z,0.0,53.125,-130.625,7.27,-0.02
2022-03-24T12:00:00Z,0.0,53.125,-130.375,7.23,-0.08
2022-03-24T12:00:00Z,0.0,53.125,-130.125,7.19,-0.16
2022-03-24T12:00:00Z,0.0,53.125,-129.875,7.16,-0.23
2022-03-24T12:00:00Z,0.0,53.125,-129.625,7.06,-0.37
2022-03-24T12:00:00Z,0.0,53.125,-129.375,6.96,-0.48
2022-03-24T12:00:00Z,0.0,53.125,-129.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.375,-132.875,6.88,-0.42
2022-03-24T12:00:00Z,0.0,53.375,-132.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.375,-132.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.375,-132.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.375,-131.875,7.01,-0.22
2022-03-24T12:00:00Z,0.0,53.375,-131.625,7.15,-0.06
2022-03-24T12:00:00Z,0.0,53.375,-131.375,7.28,0.09
2022-03-24T12:00:00Z,0.0,53.375,-131.125,7.33,0.14
2022-03-24T12:00:00Z,0.0,53.375,-130.875,7.26,0.06
2022-03-24T12:00:00Z,0.0,53.375,-130.625,7.16,-0.03
2022-03-24T12:00:00Z,0.0,53.375,-130.375,7.12,-0.1
2022-03-24T12:00:00Z,0.0,53.375,-130.125,7.06,-0.2
2022-03-24T12:00:00Z,0.0,53.375,-129.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.375,-129.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.375,-129.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.375,-129.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.625,-132.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.625,-132.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.625,-132.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.625,-132.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.625,-131.875,6.98,-0.18
2022-03-24T12:00:00Z,0.0,53.625,-131.625,7.06,-0.06
2022-03-24T12:00:00Z,0.0,53.625,-131.375,7.2,0.09
2022-03-24T12:00:00Z,0.0,53.625,-131.125,7.26,0.16
2022-03-24T12:00:00Z,0.0,53.625,-130.875,7.19,0.09
2022-03-24T12:00:00Z,0.0,53.625,-130.625,7.08,-0.03
2022-03-24T12:00:00Z,0.0,53.625,-130.375,7.04,-0.09
2022-03-24T12:00:00Z,0.0,53.625,-130.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.625,-129.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.625,-129.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.625,-129.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.625,-129.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-132.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-132.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-132.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-132.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-131.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-131.625,6.9,-0.13
2022-03-24T12:00:00Z,0.0,53.875,-131.375,7.04,0.03
2022-03-24T12:00:00Z,0.0,53.875,-131.125,7.14,0.13
2022-03-24T12:00:00Z,0.0,53.875,-130.875,7.1,0.09
2022-03-24T12:00:00Z,0.0,53.875,-130.625,7.01,-0.01
2022-03-24T12:00:00Z,0.0,53.875,-130.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-130.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-129.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-129.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-129.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,53.875,-129.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.125,-132.875,6.38,-0.74
2022-03-24T12:00:00Z,0.0,54.125,-132.625,6.31,-0.81
2022-03-24T12:00:00Z,0.0,54.125,-132.375,6.27,-0.82
2022-03-24T12:00:00Z,0.0,54.125,-132.125,6.29,-0.75
2022-03-24T12:00:00Z,0.0,54.125,-131.875,6.41,-0.59
2022-03-24T12:00:00Z,0.0,54.125,-131.625,6.66,-0.29
2022-03-24T12:00:00Z,0.0,54.125,-131.375,6.87,-0.05
2022-03-24T12:00:00Z,0.0,54.125,-131.125,6.98,0.06
2022-03-24T12:00:00Z,0.0,54.125,-130.875,6.97,0.04
2022-03-24T12:00:00Z,0.0,54.125,-130.625,6.88,-0.05
2022-03-24T12:00:00Z,0.0,54.125,-130.375,6.77,-0.16
2022-03-24T12:00:00Z,0.0,54.125,-130.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.125,-129.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.125,-129.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.125,-129.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.125,-129.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.375,-132.875,6.31,-0.75
2022-03-24T12:00:00Z,0.0,54.375,-132.625,6.26,-0.79
2022-03-24T12:00:00Z,0.0,54.375,-132.375,6.25,-0.77
2022-03-24T12:00:00Z,0.0,54.375,-132.125,6.29,-0.68
2022-03-24T12:00:00Z,0.0,54.375,-131.875,6.37,-0.54
2022-03-24T12:00:00Z,0.0,54.375,-131.625,6.52,-0.34
2022-03-24T12:00:00Z,0.0,54.375,-131.375,6.69,-0.14
2022-03-24T12:00:00Z,0.0,54.375,-131.125,6.79,-0.04
2022-03-24T12:00:00Z,0.0,54.375,-130.875,6.8,-0.04
2022-03-24T12:00:00Z,0.0,54.375,-130.625,6.75,-0.09
2022-03-24T12:00:00Z,0.0,54.375,-130.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.375,-130.125,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.375,-129.875,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.375,-129.625,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.375,-129.375,NaN,NaN
2022-03-24T12:00:00Z,0.0,54.375,-129.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,51.625,-132.875,7.3,-0.25
2022-03-25T12:00:00Z,0.0,51.625,-132.625,7.3,-0.29
2022-03-25T12:00:00Z,0.0,51.625,-132.375,7.27,-0.35
2022-03-25T12:00:00Z,0.0,51.625,-132.125,7.27,-0.39
2022-03-25T12:00:00Z,0.0,51.625,-131.875,7.29,-0.4
2022-03-25T12:00:00Z,0.0,51.625,-131.625,7.31,-0.4
2022-03-25T12:00:00Z,0.0,51.625,-131.375,7.34,-0.41
2022-03-25T12:00:00Z,0.0,51.625,-131.125,7.37,-0.4
2022-03-25T12:00:00Z,0.0,51.625,-130.875,7.42,-0.39
2022-03-25T12:00:00Z,0.0,51.625,-130.625,7.48,-0.36
2022-03-25T12:00:00Z,0.0,51.625,-130.375,7.55,-0.32
2022-03-25T12:00:00Z,0.0,51.625,-130.125,7.62,-0.27
2022-03-25T12:00:00Z,0.0,51.625,-129.875,7.7,-0.23
2022-03-25T12:00:00Z,0.0,51.625,-129.625,7.77,-0.19
2022-03-25T12:00:00Z,0.0,51.625,-129.375,7.8,-0.2
2022-03-25T12:00:00Z,0.0,51.625,-129.125,7.8,-0.23
2022-03-25T12:00:00Z,0.0,51.875,-132.875,7.3,-0.23
2022-03-25T12:00:00Z,0.0,51.875,-132.625,7.31,-0.26
2022-03-25T12:00:00Z,0.0,51.875,-132.375,7.29,-0.3
2022-03-25T12:00:00Z,0.0,51.875,-132.125,7.29,-0.33
2022-03-25T12:00:00Z,0.0,51.875,-131.875,7.28,-0.35
2022-03-25T12:00:00Z,0.0,51.875,-131.625,7.3,-0.35
2022-03-25T12:00:00Z,0.0,51.875,-131.375,7.33,-0.35
2022-03-25T12:00:00Z,0.0,51.875,-131.125,7.38,-0.33
2022-03-25T12:00:00Z,0.0,51.875,-130.875,7.42,-0.31
2022-03-25T12:00:00Z,0.0,51.875,-130.625,7.47,-0.28
2022-03-25T12:00:00Z,0.0,51.875,-130.375,7.55,-0.23
2022-03-25T12:00:00Z,0.0,51.875,-130.125,7.59,-0.22
2022-03-25T12:00:00Z,0.0,51.875,-129.875,7.66,-0.18
2022-03-25T12:00:00Z,0.0,51.875,-129.625,7.72,-0.16
2022-03-25T12:00:00Z,0.0,51.875,-129.375,7.72,-0.2
2022-03-25T12:00:00Z,0.0,51.875,-129.125,7.69,-0.26
2022-03-25T12:00:00Z,0.0,52.125,-132.875,7.23,-0.27
2022-03-25T12:00:00Z,0.0,52.125,-132.625,7.25,-0.29
2022-03-25T12:00:00Z,0.0,52.125,-132.375,7.25,-0.31
2022-03-25T12:00:00Z,0.0,52.125,-132.125,7.26,-0.31
2022-03-25T12:00:00Z,0.0,52.125,-131.875,7.28,-0.3
2022-03-25T12:00:00Z,0.0,52.125,-131.625,7.32,-0.28
2022-03-25T12:00:00Z,0.0,52.125,-131.375,7.37,-0.24
2022-03-25T12:00:00Z,0.0,52.125,-131.125,7.41,-0.23
2022-03-25T12:00:00Z,0.0,52.125,-130.875,7.44,-0.21
2022-03-25T12:00:00Z,0.0,52.125,-130.625,7.49,-0.18
2022-03-25T12:00:00Z,0.0,52.125,-130.375,7.53,-0.16
2022-03-25T12:00:00Z,0.0,52.125,-130.125,7.58,-0.16
2022-03-25T12:00:00Z,0.0,52.125,-129.875,7.63,-0.13
2022-03-25T12:00:00Z,0.0,52.125,-129.625,7.65,-0.14
2022-03-25T12:00:00Z,0.0,52.125,-129.375,7.63,-0.21
2022-03-25T12:00:00Z,0.0,52.125,-129.125,7.57,-0.31
2022-03-25T12:00:00Z,0.0,52.375,-132.875,7.13,-0.35
2022-03-25T12:00:00Z,0.0,52.375,-132.625,7.15,-0.37
2022-03-25T12:00:00Z,0.0,52.375,-132.375,7.17,-0.36
2022-03-25T12:00:00Z,0.0,52.375,-132.125,7.22,-0.32
2022-03-25T12:00:00Z,0.0,52.375,-131.875,7.28,-0.26
2022-03-25T12:00:00Z,0.0,52.375,-131.625,7.36,-0.19
2022-03-25T12:00:00Z,0.0,52.375,-131.375,7.41,-0.14
2022-03-25T12:00:00Z,0.0,52.375,-131.125,7.44,-0.13
2022-03-25T12:00:00Z,0.0,52.375,-130.875,7.46,-0.12
2022-03-25T12:00:00Z,0.0,52.375,-130.625,7.47,-0.13
2022-03-25T12:00:00Z,0.0,52.375,-130.375,7.51,-0.1
2022-03-25T12:00:00Z,0.0,52.375,-130.125,7.54,-0.11
2022-03-25T12:00:00Z,0.0,52.375,-129.875,7.56,-0.12
2022-03-25T12:00:00Z,0.0,52.375,-129.625,7.56,-0.16
2022-03-25T12:00:00Z,0.0,52.375,-129.375,7.52,-0.24
2022-03-25T12:00:00Z,0.0,52.375,-129.125,7.47,-0.34
2022-03-25T12:00:00Z,0.0,52.625,-132.875,7.03,-0.43
2022-03-25T12:00:00Z,0.0,52.625,-132.625,7.04,-0.44
2022-03-25T12:00:00Z,0.0,52.625,-132.375,7.09,-0.4
2022-03-25T12:00:00Z,0.0,52.625,-132.125,7.15,-0.33
2022-03-25T12:00:00Z,0.0,52.625,-131.875,7.23,-0.24
2022-03-25T12:00:00Z,0.0,52.625,-131.625,NaN,NaN
2022-03-25T12:00:00Z,0.0,52.625,-131.375,7.45,-0.02
2022-03-25T12:00:00Z,0.0,52.625,-131.125,7.46,-0.03
2022-03-25T12:00:00Z,0.0,52.625,-130.875,7.43,-0.06
2022-03-25T12:00:00Z,0.0,52.625,-130.625,7.43,-0.07
2022-03-25T12:00:00Z,0.0,52.625,-130.375,7.47,-0.06
2022-03-25T12:00:00Z,0.0,52.625,-130.125,7.48,-0.08
2022-03-25T12:00:00Z,0.0,52.625,-129.875,7.46,-0.13
2022-03-25T12:00:00Z,0.0,52.625,-129.625,7.4,-0.23
2022-03-25T12:00:00Z,0.0,52.625,-129.375,7.33,-0.33
2022-03-25T12:00:00Z,0.0,52.625,-129.125,7.33,-0.38
2022-03-25T12:00:00Z,0.0,52.875,-132.875,6.9,-0.51
2022-03-25T12:00:00Z,0.0,52.875,-132.625,6.93,-0.49
2022-03-25T12:00:00Z,0.0,52.875,-132.375,6.98,-0.45
2022-03-25T12:00:00Z,0.0,52.875,-132.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,52.875,-131.875,NaN,NaN
2022-03-25T12:00:00Z,0.0,52.875,-131.625,NaN,NaN
2022-03-25T12:00:00Z,0.0,52.875,-131.375,7.44,0.05
2022-03-25T12:00:00Z,0.0,52.875,-131.125,7.44,0.05
2022-03-25T12:00:00Z,0.0,52.875,-130.875,7.42,0.02
2022-03-25T12:00:00Z,0.0,52.875,-130.625,7.37,-0.04
2022-03-25T12:00:00Z,0.0,52.875,-130.375,7.4,-0.03
2022-03-25T12:00:00Z,0.0,52.875,-130.125,7.38,-0.09
2022-03-25T12:00:00Z,0.0,52.875,-129.875,7.32,-0.19
2022-03-25T12:00:00Z,0.0,52.875,-129.625,7.22,-0.32
2022-03-25T12:00:00Z,0.0,52.875,-129.375,7.13,-0.44
2022-03-25T12:00:00Z,0.0,52.875,-129.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.125,-132.875,6.8,-0.56
2022-03-25T12:00:00Z,0.0,53.125,-132.625,6.85,-0.52
2022-03-25T12:00:00Z,0.0,53.125,-132.375,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.125,-132.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.125,-131.875,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.125,-131.625,7.28,-0.03
2022-03-25T12:00:00Z,0.0,53.125,-131.375,7.37,0.07
2022-03-25T12:00:00Z,0.0,53.125,-131.125,7.41,0.11
2022-03-25T12:00:00Z,0.0,53.125,-130.875,7.38,0.07
2022-03-25T12:00:00Z,0.0,53.125,-130.625,7.31,0.0
2022-03-25T12:00:00Z,0.0,53.125,-130.375,7.29,-0.05
2022-03-25T12:00:00Z,0.0,53.125,-130.125,7.23,-0.14
2022-03-25T12:00:00Z,0.0,53.125,-129.875,7.18,-0.23
2022-03-25T12:00:00Z,0.0,53.125,-129.625,7.08,-0.37
2022-03-25T12:00:00Z,0.0,53.125,-129.375,6.98,-0.49
2022-03-25T12:00:00Z,0.0,53.125,-129.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.375,-132.875,6.74,-0.57
2022-03-25T12:00:00Z,0.0,53.375,-132.625,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.375,-132.375,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.375,-132.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.375,-131.875,6.98,-0.27
2022-03-25T12:00:00Z,0.0,53.375,-131.625,7.15,-0.07
2022-03-25T12:00:00Z,0.0,53.375,-131.375,7.3,0.09
2022-03-25T12:00:00Z,0.0,53.375,-131.125,7.36,0.15
2022-03-25T12:00:00Z,0.0,53.375,-130.875,7.3,0.08
2022-03-25T12:00:00Z,0.0,53.375,-130.625,7.19,-0.03
2022-03-25T12:00:00Z,0.0,53.375,-130.375,7.15,-0.1
2022-03-25T12:00:00Z,0.0,53.375,-130.125,7.11,-0.17
2022-03-25T12:00:00Z,0.0,53.375,-129.875,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.375,-129.625,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.375,-129.375,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.375,-129.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.625,-132.875,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.625,-132.625,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.625,-132.375,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.625,-132.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.625,-131.875,6.94,-0.24
2022-03-25T12:00:00Z,0.0,53.625,-131.625,7.04,-0.1
2022-03-25T12:00:00Z,0.0,53.625,-131.375,7.19,0.07
2022-03-25T12:00:00Z,0.0,53.625,-131.125,7.27,0.14
2022-03-25T12:00:00Z,0.0,53.625,-130.875,7.19,0.06
2022-03-25T12:00:00Z,0.0,53.625,-130.625,7.07,-0.05
2022-03-25T12:00:00Z,0.0,53.625,-130.375,7.05,-0.1
2022-03-25T12:00:00Z,0.0,53.625,-130.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.625,-129.875,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.625,-129.625,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.625,-129.375,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.625,-129.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.875,-132.875,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.875,-132.625,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.875,-132.375,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.875,-132.125,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.875,-131.875,NaN,NaN
2022-03-25T12:00:00Z,0.0,53.875,-131.625,6.9,-0.16
2022-03-25T12:00:00Z,0.0,53.875,-131.375,7.05,0.01
